INCIDENT_DATE_TIME,ZIP_CODE,Group_Count
2013-07-03,10473.0,7
2013-07-03,10304.0,7
2013-07-03,10475.0,8
2013-07-03,11004.0,2
2013-07-03,11101.0,8
2013-07-03,11102.0,3
2013-07-03,11103.0,5
2013-07-03,11104.0,2
2013-07-03,11105.0,5
2013-07-03,11106.0,6
2013-07-03,11201.0,21
2013-07-03,11203.0,13
2013-07-03,10466.0,10
2013-07-03,10465.0,7
2013-07-03,10474.0,5
2013-07-03,10462.0,4
2013-07-03,10463.0,5
2013-07-03,10307.0,1
2013-07-03,10308.0,2
2013-07-03,10309.0,2
2013-07-03,10310.0,3
2013-07-03,10312.0,4
2013-07-03,10314.0,8
2013-07-03,10451.0,15
2013-07-03,10452.0,10
2013-07-03,10306.0,6
2013-07-03,10454.0,13
2013-07-03,10455.0,16
2013-07-03,10456.0,20
2013-07-03,10457.0,19
2013-07-03,10458.0,17
2013-07-03,10459.0,8
2013-07-03,10460.0,6
2013-07-03,10461.0,13
2013-07-03,10453.0,20
2013-07-04,11234.0,19
2013-07-04,11233.0,13
2013-07-04,11229.0,5
2013-07-04,11231.0,11
2013-07-04,11230.0,11
2013-07-04,11235.0,16
2013-07-04,11232.0,3
2013-07-04,11236.0,8
2013-07-04,11354.0,7
2013-07-04,11238.0,9
2013-07-04,11239.0,1
2013-07-04,11355.0,6
2013-07-04,11356.0,1
2013-07-04,11357.0,2
2013-07-04,11358.0,2
2013-07-04,11360.0,3
2013-07-04,11237.0,9
2013-07-04,11228.0,4
2013-07-04,11207.0,18
2013-07-04,11225.0,7
2013-07-04,11361.0,3
2013-07-04,11208.0,12
2013-07-04,11209.0,6
2013-07-04,11210.0,5
2013-07-04,11211.0,11
2013-07-04,11212.0,21
2013-07-04,11213.0,15
2013-07-04,11214.0,9
2013-07-04,11226.0,10
2013-07-04,11215.0,10
2013-07-04,11217.0,7
2013-07-04,11218.0,9
2013-07-04,11219.0,6
2013-07-04,11220.0,7
2013-07-04,11221.0,7
2013-07-04,11222.0,7
2013-07-04,11223.0,9
2013-07-04,11224.0,19
2013-07-04,11216.0,12
2013-07-04,11362.0,10
2013-07-04,11417.0,3
2013-07-04,11365.0,2
2013-07-04,11422.0,6
2013-07-04,11423.0,3
2013-07-04,11426.0,2
2013-07-04,11427.0,3
2013-07-04,11428.0,1
2013-07-04,11429.0,3
2013-07-04,11432.0,3
2013-07-04,11433.0,11
2013-07-04,11434.0,10
2013-07-04,11435.0,10
2013-07-04,11436.0,3
2013-07-04,11691.0,11
2013-07-04,11692.0,1
2013-07-04,11693.0,2
2013-07-04,11694.0,3
2013-07-04,11697.0,2
2013-07-04,11206.0,20
2013-07-04,11421.0,2
2013-07-04,11420.0,7
2013-07-04,11419.0,4
2013-07-04,11418.0,5
2013-07-04,11366.0,2
2013-07-04,11367.0,4
2013-07-04,11368.0,9
2013-07-04,11369.0,2
2013-07-04,11370.0,1
2013-07-04,11372.0,4
2013-07-04,11373.0,8
2013-07-04,11374.0,1
2013-07-04,11364.0,1
2013-07-04,11375.0,7
2013-07-04,11378.0,6
2013-07-04,11379.0,1
2013-07-04,11385.0,11
2013-07-04,11411.0,2
2013-07-04,11412.0,7
2013-07-04,11413.0,5
2013-07-04,11414.0,6
2013-07-04,11416.0,4
2013-07-04,11377.0,8
2013-07-04,99999.0,30
2013-07-04,11205.0,6
2013-07-04,11203.0,14
2013-07-04,10025.0,15
2013-07-04,10026.0,6
2013-07-04,10027.0,11
2013-07-04,10028.0,6
2013-07-04,10029.0,19
2013-07-04,10030.0,7
2013-07-04,10031.0,6
2013-07-04,10032.0,13
2013-07-04,10033.0,12
2013-07-04,10034.0,6
2013-07-04,10035.0,13
2013-07-04,10036.0,7
2013-07-04,10037.0,3
2013-07-04,10038.0,3
2013-07-04,10039.0,5
2013-07-04,10040.0,10
2013-07-04,10128.0,4
2013-07-04,10023.0,10
2013-07-04,10301.0,4
2013-07-04,10022.0,4
2013-07-04,10020.0,2
2013-07-04,11204.0,8
2013-07-04,10001.0,10
2013-07-04,10002.0,21
2013-07-04,10003.0,12
2013-07-04,10004.0,1
2013-07-04,10005.0,2
2013-07-04,10007.0,2
2013-07-04,10009.0,20
2013-07-04,10010.0,2
2013-07-04,10011.0,3
2013-07-04,10012.0,2
2013-07-04,10013.0,9
2013-07-04,10014.0,7
2013-07-04,10016.0,17
2013-07-04,10017.0,4
2013-07-04,10018.0,7
2013-07-04,10019.0,9
2013-07-04,10021.0,12
2013-07-04,10302.0,2
2013-07-04,10024.0,8
2013-07-04,10304.0,5
2013-07-04,10464.0,5
2013-07-04,10465.0,10
2013-07-04,10466.0,12
2013-07-04,10467.0,15
2013-07-04,10468.0,10
2013-07-04,10469.0,14
2013-07-04,10471.0,2
2013-07-04,10472.0,12
2013-07-04,10463.0,14
2013-07-04,10473.0,8
2013-07-04,10475.0,14
2013-07-04,11101.0,11
2013-07-04,11102.0,6
2013-07-04,11103.0,1
2013-07-04,11105.0,1
2013-07-04,11106.0,5
2013-07-04,10303.0,7
2013-07-04,11201.0,18
2013-07-04,10474.0,2
2013-07-04,10462.0,5
2013-07-04,10470.0,2
2013-07-04,10306.0,4
2013-07-04,10305.0,4
2013-07-04,10461.0,4
2013-07-04,10307.0,4
2013-07-04,10308.0,4
2013-07-04,10309.0,7
2013-07-04,10310.0,7
2013-07-04,10314.0,8
2013-07-04,10451.0,5
2013-07-04,10452.0,25
2013-07-04,10312.0,7
2013-07-04,10454.0,9
2013-07-04,10455.0,9
2013-07-04,10456.0,26
2013-07-04,10457.0,14
2013-07-04,10458.0,12
2013-07-04,10459.0,11
2013-07-04,10460.0,11
2013-07-04,10453.0,15
2013-07-05,11228.0,4
2013-07-05,11234.0,14
2013-07-05,11229.0,7
2013-07-05,11230.0,9
2013-07-05,11231.0,6
2013-07-05,11232.0,2
2013-07-05,11233.0,11
2013-07-05,11235.0,17
2013-07-05,11361.0,3
2013-07-05,11237.0,10
2013-07-05,11238.0,10
2013-07-05,11354.0,8
2013-07-05,11355.0,4
2013-07-05,11356.0,1
2013-07-05,11357.0,2
2013-07-05,11358.0,1
2013-07-05,11226.0,15
2013-07-05,11236.0,11
2013-07-05,11225.0,7
2013-07-05,11205.0,7
2013-07-05,11223.0,15
2013-07-05,11362.0,2
2013-07-05,11206.0,22
2013-07-05,11207.0,16
2013-07-05,11208.0,23
2013-07-05,11209.0,5
2013-07-05,11210.0,11
2013-07-05,11211.0,17
2013-07-05,11212.0,18
2013-07-05,11224.0,13
2013-07-05,11213.0,14
2013-07-05,11215.0,3
2013-07-05,11216.0,18
2013-07-05,11217.0,4
2013-07-05,11218.0,5
2013-07-05,11219.0,6
2013-07-05,11220.0,10
2013-07-05,11221.0,9
2013-07-05,11222.0,5
2013-07-05,11214.0,17
2013-07-05,11363.0,1
2013-07-05,99999.0,38
2013-07-05,11365.0,2
2013-07-05,11421.0,7
2013-07-05,11422.0,4
2013-07-05,11423.0,6
2013-07-05,11426.0,2
2013-07-05,11427.0,2
2013-07-05,11428.0,4
2013-07-05,11429.0,2
2013-07-05,11432.0,7
2013-07-05,11433.0,5
2013-07-05,11434.0,9
2013-07-05,11435.0,7
2013-07-05,11436.0,2
2013-07-05,11691.0,9
2013-07-05,11692.0,1
2013-07-05,11693.0,4
2013-07-05,11694.0,4
2013-07-05,11204.0,2
2013-07-05,11420.0,4
2013-07-05,11419.0,3
2013-07-05,11418.0,3
2013-07-05,11417.0,10
2013-07-05,11367.0,5
2013-07-05,11368.0,15
2013-07-05,11369.0,2
2013-07-05,11370.0,2
2013-07-05,11372.0,10
2013-07-05,11373.0,5
2013-07-05,11374.0,3
2013-07-05,11375.0,4
2013-07-05,11364.0,2
2013-07-05,11377.0,10
2013-07-05,11379.0,3
2013-07-05,11385.0,15
2013-07-05,11411.0,1
2013-07-05,11412.0,3
2013-07-05,11413.0,9
2013-07-05,11414.0,6
2013-07-05,11415.0,4
2013-07-05,11416.0,4
2013-07-05,11378.0,4
2013-07-05,11203.0,18
2013-07-05,10001.0,6
2013-07-05,11106.0,6
2013-07-05,10026.0,6
2013-07-05,10027.0,10
2013-07-05,10028.0,2
2013-07-05,10029.0,31
2013-07-05,10030.0,2
2013-07-05,10031.0,9
2013-07-05,10032.0,17
2013-07-05,10033.0,12
2013-07-05,10034.0,13
2013-07-05,10035.0,12
2013-07-05,10036.0,11
2013-07-05,10037.0,1
2013-07-05,10038.0,6
2013-07-05,10039.0,11
2013-07-05,10040.0,8
2013-07-05,10128.0,8
2013-07-05,10280.0,1
2013-07-05,10025.0,15
2013-07-05,10024.0,10
2013-07-05,10023.0,3
2013-07-05,10022.0,13
2013-07-05,10002.0,19
2013-07-05,10003.0,11
2013-07-05,10004.0,2
2013-07-05,10005.0,1
2013-07-05,10006.0,4
2013-07-05,10007.0,6
2013-07-05,10009.0,14
2013-07-05,10010.0,4
2013-07-05,10301.0,7
2013-07-05,10011.0,9
2013-07-05,10013.0,10
2013-07-05,10014.0,5
2013-07-05,10016.0,16
2013-07-05,10017.0,5
2013-07-05,10018.0,6
2013-07-05,10019.0,10
2013-07-05,10020.0,1
2013-07-05,10021.0,11
2013-07-05,10012.0,3
2013-07-05,10302.0,7
2013-07-05,11201.0,10
2013-07-05,10304.0,10
2013-07-05,10465.0,8
2013-07-05,10466.0,19
2013-07-05,10467.0,24
2013-07-05,10468.0,17
2013-07-05,10469.0,12
2013-07-05,10470.0,2
2013-07-05,10472.0,15
2013-07-05,10473.0,12
2013-07-05,10474.0,3
2013-07-05,10475.0,13
2013-07-05,11004.0,1
2013-07-05,11101.0,14
2013-07-05,11102.0,3
2013-07-05,11103.0,5
2013-07-05,11104.0,2
2013-07-05,11105.0,1
2013-07-05,10303.0,4
2013-07-05,10464.0,2
2013-07-05,10463.0,13
2013-07-05,10471.0,5
2013-07-05,10461.0,2
2013-07-05,10462.0,9
2013-07-05,10306.0,10
2013-07-05,10307.0,1
2013-07-05,10308.0,3
2013-07-05,10309.0,4
2013-07-05,10310.0,3
2013-07-05,10314.0,15
2013-07-05,10451.0,19
2013-07-05,10452.0,11
2013-07-05,10312.0,13
2013-07-05,10305.0,9
2013-07-05,10453.0,21
2013-07-05,10459.0,12
2013-07-05,10458.0,15
2013-07-05,10457.0,26
2013-07-05,10460.0,9
2013-07-05,10455.0,15
2013-07-05,10454.0,15
2013-07-05,10456.0,27
2013-07-06,11237.0,16
2013-07-06,11231.0,13
2013-07-06,11232.0,4
2013-07-06,11233.0,17
2013-07-06,11234.0,15
2013-07-06,11235.0,13
2013-07-06,11236.0,14
2013-07-06,11238.0,8
2013-07-06,11362.0,1
2013-07-06,11354.0,9
2013-07-06,11355.0,4
2013-07-06,11356.0,4
2013-07-06,11357.0,6
2013-07-06,11358.0,3
2013-07-06,11360.0,2
2013-07-06,11361.0,6
2013-07-06,11230.0,9
2013-07-06,11239.0,2
2013-07-06,11229.0,9
2013-07-06,11208.0,21
2013-07-06,11226.0,17
2013-07-06,11363.0,3
2013-07-06,11209.0,9
2013-07-06,11210.0,9
2013-07-06,11211.0,11
2013-07-06,11212.0,28
2013-07-06,11213.0,12
2013-07-06,11214.0,6
2013-07-06,11215.0,15
2013-07-06,11228.0,2
2013-07-06,11216.0,14
2013-07-06,11218.0,7
2013-07-06,11219.0,7
2013-07-06,11220.0,13
2013-07-06,11221.0,17
2013-07-06,11222.0,4
2013-07-06,11223.0,5
2013-07-06,11224.0,19
2013-07-06,11225.0,7
2013-07-06,11217.0,8
2013-07-06,11364.0,1
2013-07-06,11416.0,1
2013-07-06,11366.0,3
2013-07-06,11422.0,8
2013-07-06,11423.0,7
2013-07-06,11426.0,1
2013-07-06,11427.0,4
2013-07-06,11428.0,2
2013-07-06,11429.0,4
2013-07-06,11432.0,3
2013-07-06,11433.0,8
2013-07-06,11434.0,5
2013-07-06,11435.0,6
2013-07-06,11436.0,3
2013-07-06,11691.0,12
2013-07-06,11692.0,1
2013-07-06,11693.0,2
2013-07-06,11694.0,2
2013-07-06,11697.0,2
2013-07-06,11207.0,23
2013-07-06,11421.0,4
2013-07-06,11420.0,5
2013-07-06,11419.0,6
2013-07-06,11418.0,3
2013-07-06,11367.0,2
2013-07-06,11368.0,8
2013-07-06,11369.0,2
2013-07-06,11370.0,1
2013-07-06,11372.0,4
2013-07-06,11373.0,11
2013-07-06,11374.0,4
2013-07-06,11375.0,6
2013-07-06,11365.0,3
2013-07-06,11377.0,10
2013-07-06,11379.0,2
2013-07-06,11385.0,11
2013-07-06,11411.0,4
2013-07-06,11412.0,3
2013-07-06,11413.0,8
2013-07-06,11414.0,4
2013-07-06,11415.0,2
2013-07-06,11417.0,6
2013-07-06,11378.0,4
2013-07-06,99999.0,22
2013-07-06,11205.0,9
2013-07-06,11204.0,7
2013-07-06,10027.0,15
2013-07-06,10028.0,6
2013-07-06,10029.0,17
2013-07-06,10030.0,14
2013-07-06,10031.0,9
2013-07-06,10032.0,11
2013-07-06,10033.0,8
2013-07-06,10034.0,8
2013-07-06,10035.0,20
2013-07-06,10036.0,10
2013-07-06,10038.0,3
2013-07-06,10039.0,3
2013-07-06,10040.0,14
2013-07-06,10128.0,5
2013-07-06,10301.0,10
2013-07-06,10302.0,4
2013-07-06,10303.0,2
2013-07-06,10026.0,11
2013-07-06,10025.0,13
2013-07-06,10024.0,6
2013-07-06,10023.0,4
2013-07-06,11206.0,18
2013-07-06,10002.0,14
2013-07-06,10003.0,17
2013-07-06,10005.0,1
2013-07-06,10006.0,1
2013-07-06,10007.0,4
2013-07-06,10009.0,15
2013-07-06,10010.0,4
2013-07-06,10304.0,8
2013-07-06,10011.0,7
2013-07-06,10013.0,4
2013-07-06,10014.0,4
2013-07-06,10016.0,11
2013-07-06,10017.0,9
2013-07-06,10018.0,7
2013-07-06,10019.0,11
2013-07-06,10021.0,10
2013-07-06,10022.0,4
2013-07-06,10012.0,6
2013-07-06,10305.0,17
2013-07-06,10001.0,12
2013-07-06,10307.0,1
2013-07-06,10468.0,15
2013-07-06,10469.0,11
2013-07-06,10470.0,1
2013-07-06,10471.0,4
2013-07-06,10472.0,12
2013-07-06,10473.0,16
2013-07-06,10306.0,11
2013-07-06,10475.0,6
2013-07-06,11005.0,1
2013-07-06,11101.0,10
2013-07-06,11102.0,8
2013-07-06,11103.0,6
2013-07-06,11104.0,4
2013-07-06,11105.0,1
2013-07-06,11106.0,9
2013-07-06,11201.0,18
2013-07-06,11203.0,17
2013-07-06,10467.0,10
2013-07-06,10466.0,13
2013-07-06,10474.0,3
2013-07-06,10464.0,4
2013-07-06,10465.0,13
2013-07-06,10309.0,2
2013-07-06,10310.0,3
2013-07-06,10312.0,3
2013-07-06,10314.0,9
2013-07-06,10451.0,22
2013-07-06,10452.0,9
2013-07-06,10453.0,15
2013-07-06,10454.0,15
2013-07-06,10308.0,3
2013-07-06,10456.0,25
2013-07-06,10457.0,18
2013-07-06,10458.0,19
2013-07-06,10459.0,8
2013-07-06,10460.0,7
2013-07-06,10461.0,8
2013-07-06,10462.0,9
2013-07-06,10463.0,10
2013-07-06,10455.0,13
2013-07-07,11234.0,9
2013-07-07,11233.0,15
2013-07-07,11229.0,6
2013-07-07,11231.0,9
2013-07-07,11230.0,11
2013-07-07,11235.0,13
2013-07-07,11232.0,2
2013-07-07,11236.0,14
2013-07-07,11354.0,10
2013-07-07,11238.0,14
2013-07-07,11239.0,3
2013-07-07,11355.0,9
2013-07-07,11356.0,4
2013-07-07,11357.0,9
2013-07-07,11358.0,1
2013-07-07,11360.0,4
2013-07-07,11237.0,8
2013-07-07,11228.0,5
2013-07-07,11207.0,36
2013-07-07,11225.0,6
2013-07-07,11361.0,10
2013-07-07,11208.0,17
2013-07-07,11209.0,6
2013-07-07,11210.0,14
2013-07-07,11211.0,15
2013-07-07,11212.0,32
2013-07-07,11213.0,9
2013-07-07,11214.0,7
2013-07-07,11226.0,19
2013-07-07,11215.0,8
2013-07-07,11217.0,8
2013-07-07,11218.0,10
2013-07-07,11219.0,5
2013-07-07,11220.0,7
2013-07-07,11221.0,24
2013-07-07,11222.0,5
2013-07-07,11223.0,8
2013-07-07,11224.0,12
2013-07-07,11216.0,22
2013-07-07,11362.0,3
2013-07-07,11416.0,2
2013-07-07,11364.0,6
2013-07-07,11421.0,5
2013-07-07,11422.0,1
2013-07-07,11423.0,6
2013-07-07,11426.0,4
2013-07-07,11428.0,2
2013-07-07,11429.0,5
2013-07-07,11432.0,11
2013-07-07,11433.0,9
2013-07-07,11434.0,14
2013-07-07,11436.0,7
2013-07-07,11691.0,8
2013-07-07,11692.0,1
2013-07-07,11693.0,1
2013-07-07,11694.0,5
2013-07-07,11697.0,1
2013-07-07,99999.0,28
2013-07-07,11206.0,22
2013-07-07,11420.0,4
2013-07-07,11363.0,1
2013-07-07,11419.0,6
2013-07-07,11417.0,9
2013-07-07,11365.0,7
2013-07-07,11367.0,5
2013-07-07,11368.0,12
2013-07-07,11369.0,1
2013-07-07,11370.0,1
2013-07-07,11372.0,7
2013-07-07,11373.0,5
2013-07-07,11374.0,5
2013-07-07,11375.0,12
2013-07-07,11377.0,4
2013-07-07,11378.0,4
2013-07-07,11379.0,3
2013-07-07,11385.0,10
2013-07-07,11411.0,5
2013-07-07,11412.0,6
2013-07-07,11413.0,10
2013-07-07,11414.0,2
2013-07-07,11418.0,3
2013-07-07,11205.0,12
2013-07-07,11435.0,10
2013-07-07,11203.0,18
2013-07-07,10025.0,18
2013-07-07,10026.0,11
2013-07-07,10027.0,17
2013-07-07,10028.0,3
2013-07-07,10029.0,20
2013-07-07,10030.0,8
2013-07-07,10031.0,11
2013-07-07,10032.0,9
2013-07-07,10033.0,2
2013-07-07,10034.0,7
2013-07-07,10035.0,17
2013-07-07,10036.0,10
2013-07-07,10037.0,4
2013-07-07,10038.0,2
2013-07-07,10039.0,3
2013-07-07,10040.0,8
2013-07-07,10128.0,7
2013-07-07,10023.0,9
2013-07-07,10301.0,3
2013-07-07,10022.0,8
2013-07-07,10019.0,13
2013-07-07,10001.0,6
2013-07-07,10002.0,12
2013-07-07,10003.0,12
2013-07-07,10004.0,1
2013-07-07,10005.0,1
2013-07-07,10006.0,2
2013-07-07,10007.0,4
2013-07-07,11204.0,6
2013-07-07,10009.0,11
2013-07-07,10010.0,4
2013-07-07,10011.0,8
2013-07-07,10012.0,4
2013-07-07,10013.0,7
2013-07-07,10014.0,7
2013-07-07,10016.0,6
2013-07-07,10017.0,6
2013-07-07,10018.0,4
2013-07-07,10021.0,7
2013-07-07,10303.0,3
2013-07-07,10024.0,12
2013-07-07,10305.0,10
2013-07-07,10466.0,10
2013-07-07,10467.0,17
2013-07-07,10468.0,12
2013-07-07,10469.0,16
2013-07-07,10470.0,2
2013-07-07,10471.0,2
2013-07-07,10472.0,9
2013-07-07,10473.0,5
2013-07-07,10474.0,2
2013-07-07,10475.0,10
2013-07-07,11004.0,2
2013-07-07,11101.0,8
2013-07-07,11102.0,6
2013-07-07,11103.0,5
2013-07-07,11105.0,2
2013-07-07,11106.0,4
2013-07-07,10304.0,6
2013-07-07,10465.0,5
2013-07-07,10463.0,8
2013-07-07,11201.0,15
2013-07-07,10461.0,6
2013-07-07,10462.0,16
2013-07-07,10307.0,2
2013-07-07,10308.0,3
2013-07-07,10309.0,4
2013-07-07,10310.0,3
2013-07-07,10312.0,6
2013-07-07,10314.0,11
2013-07-07,10451.0,22
2013-07-07,10452.0,17
2013-07-07,10306.0,3
2013-07-07,10454.0,18
2013-07-07,10455.0,4
2013-07-07,10456.0,18
2013-07-07,10457.0,11
2013-07-07,10458.0,20
2013-07-07,10459.0,10
2013-07-07,10460.0,14
2013-07-07,10453.0,15
2013-07-08,11229.0,10
2013-07-08,11230.0,5
2013-07-08,11231.0,7
2013-07-08,11232.0,4
2013-07-08,11233.0,8
2013-07-08,11234.0,15
2013-07-08,11360.0,1
2013-07-08,11235.0,10
2013-07-08,11239.0,5
2013-07-08,11237.0,6
2013-07-08,11238.0,4
2013-07-08,11354.0,5
2013-07-08,11355.0,10
2013-07-08,11356.0,1
2013-07-08,11357.0,2
2013-07-08,11358.0,3
2013-07-08,11228.0,2
2013-07-08,11236.0,10
2013-07-08,11226.0,11
2013-07-08,11217.0,9
2013-07-08,11224.0,11
2013-07-08,11361.0,1
2013-07-08,11207.0,10
2013-07-08,11208.0,11
2013-07-08,11209.0,6
2013-07-08,11210.0,5
2013-07-08,11211.0,18
2013-07-08,11212.0,18
2013-07-08,11213.0,12
2013-07-08,11214.0,8
2013-07-08,11215.0,5
2013-07-08,11216.0,8
2013-07-08,11218.0,12
2013-07-08,11219.0,4
2013-07-08,11220.0,4
2013-07-08,11221.0,13
2013-07-08,11222.0,6
2013-07-08,11223.0,6
2013-07-08,11225.0,8
2013-07-08,11362.0,2
2013-07-08,99999.0,32
2013-07-08,11365.0,7
2013-07-08,11421.0,3
2013-07-08,11422.0,3
2013-07-08,11423.0,3
2013-07-08,11426.0,1
2013-07-08,11427.0,1
2013-07-08,11429.0,2
2013-07-08,11432.0,13
2013-07-08,11433.0,4
2013-07-08,11434.0,9
2013-07-08,11435.0,13
2013-07-08,11436.0,3
2013-07-08,11691.0,12
2013-07-08,11692.0,1
2013-07-08,11693.0,2
2013-07-08,11694.0,3
2013-07-08,11697.0,1
2013-07-08,11206.0,16
2013-07-08,11420.0,3
2013-07-08,11419.0,6
2013-07-08,11418.0,3
2013-07-08,11417.0,4
2013-07-08,11366.0,2
2013-07-08,11367.0,7
2013-07-08,11368.0,7
2013-07-08,11369.0,3
2013-07-08,11370.0,2
2013-07-08,11372.0,9
2013-07-08,11373.0,8
2013-07-08,11374.0,4
2013-07-08,11364.0,2
2013-07-08,11375.0,9
2013-07-08,11378.0,1
2013-07-08,11379.0,2
2013-07-08,11385.0,14
2013-07-08,11412.0,7
2013-07-08,11413.0,5
2013-07-08,11414.0,3
2013-07-08,11415.0,1
2013-07-08,11416.0,3
2013-07-08,11377.0,2
2013-07-08,11204.0,6
2013-07-08,11205.0,9
2013-07-08,10026.0,6
2013-07-08,10025.0,11
2013-07-08,10027.0,11
2013-07-08,10028.0,1
2013-07-08,10029.0,19
2013-07-08,10030.0,7
2013-07-08,10031.0,19
2013-07-08,10032.0,11
2013-07-08,10033.0,6
2013-07-08,10034.0,7
2013-07-08,10035.0,11
2013-07-08,10036.0,12
2013-07-08,10038.0,5
2013-07-08,10039.0,4
2013-07-08,10040.0,1
2013-07-08,10128.0,5
2013-07-08,10301.0,7
2013-07-08,10302.0,1
2013-07-08,10024.0,6
2013-07-08,10303.0,2
2013-07-08,10023.0,14
2013-07-08,10021.0,9
2013-07-08,11203.0,6
2013-07-08,10001.0,8
2013-07-08,10002.0,17
2013-07-08,10003.0,13
2013-07-08,10004.0,1
2013-07-08,10006.0,1
2013-07-08,10007.0,2
2013-07-08,10009.0,7
2013-07-08,10010.0,4
2013-07-08,10011.0,7
2013-07-08,10012.0,6
2013-07-08,10013.0,8
2013-07-08,10014.0,4
2013-07-08,10016.0,8
2013-07-08,10017.0,4
2013-07-08,10018.0,10
2013-07-08,10019.0,5
2013-07-08,10022.0,15
2013-07-08,10304.0,7
2013-07-08,10037.0,5
2013-07-08,10306.0,8
2013-07-08,10466.0,8
2013-07-08,10467.0,24
2013-07-08,10468.0,12
2013-07-08,10469.0,15
2013-07-08,10470.0,1
2013-07-08,10305.0,7
2013-07-08,10473.0,16
2013-07-08,10474.0,1
2013-07-08,10465.0,9
2013-07-08,10475.0,7
2013-07-08,11005.0,2
2013-07-08,11101.0,16
2013-07-08,11102.0,4
2013-07-08,11103.0,5
2013-07-08,11104.0,4
2013-07-08,11105.0,2
2013-07-08,11106.0,5
2013-07-08,11201.0,19
2013-07-08,11004.0,1
2013-07-08,10464.0,1
2013-07-08,10472.0,18
2013-07-08,10462.0,6
2013-07-08,10307.0,1
2013-07-08,10463.0,8
2013-07-08,10309.0,9
2013-07-08,10310.0,4
2013-07-08,10312.0,5
2013-07-08,10314.0,13
2013-07-08,10451.0,16
2013-07-08,10452.0,11
2013-07-08,10453.0,18
2013-07-08,10308.0,2
2013-07-08,10455.0,7
2013-07-08,10456.0,22
2013-07-08,10457.0,12
2013-07-08,10458.0,11
2013-07-08,10459.0,15
2013-07-08,10460.0,9
2013-07-08,10461.0,4
2013-07-08,10454.0,15
2013-07-09,11230.0,6
2013-07-09,11231.0,5
2013-07-09,11232.0,2
2013-07-09,11233.0,7
2013-07-09,11234.0,9
2013-07-09,11235.0,7
2013-07-09,11236.0,10
2013-07-09,11237.0,10
2013-07-09,11354.0,3
2013-07-09,11239.0,1
2013-07-09,11251.0,1
2013-07-09,11355.0,5
2013-07-09,11356.0,3
2013-07-09,11357.0,6
2013-07-09,11358.0,6
2013-07-09,11361.0,5
2013-07-09,11229.0,5
2013-07-09,11238.0,10
2013-07-09,11228.0,6
2013-07-09,11207.0,12
2013-07-09,11225.0,5
2013-07-09,11362.0,1
2013-07-09,11208.0,12
2013-07-09,11209.0,6
2013-07-09,11210.0,8
2013-07-09,11211.0,13
2013-07-09,11212.0,17
2013-07-09,11213.0,8
2013-07-09,11214.0,6
2013-07-09,11226.0,13
2013-07-09,11215.0,4
2013-07-09,11217.0,9
2013-07-09,11218.0,11
2013-07-09,11219.0,6
2013-07-09,11220.0,9
2013-07-09,11221.0,15
2013-07-09,11222.0,8
2013-07-09,11223.0,7
2013-07-09,11224.0,10
2013-07-09,11216.0,7
2013-07-09,11364.0,5
2013-07-09,99999.0,25
2013-07-09,11366.0,1
2013-07-09,11421.0,2
2013-07-09,11422.0,6
2013-07-09,11423.0,4
2013-07-09,11426.0,2
2013-07-09,11427.0,4
2013-07-09,11428.0,2
2013-07-09,11429.0,3
2013-07-09,11432.0,5
2013-07-09,11433.0,9
2013-07-09,11434.0,3
2013-07-09,11435.0,12
2013-07-09,11436.0,4
2013-07-09,11691.0,7
2013-07-09,11692.0,2
2013-07-09,11693.0,5
2013-07-09,11694.0,3
2013-07-09,11697.0,1
2013-07-09,11420.0,3
2013-07-09,11419.0,6
2013-07-09,11418.0,3
2013-07-09,11417.0,3
2013-07-09,11367.0,4
2013-07-09,11368.0,10
2013-07-09,11369.0,5
2013-07-09,11370.0,1
2013-07-09,11372.0,3
2013-07-09,11373.0,12
2013-07-09,11374.0,5
2013-07-09,11375.0,9
2013-07-09,11365.0,4
2013-07-09,11377.0,8
2013-07-09,11379.0,3
2013-07-09,11385.0,8
2013-07-09,11411.0,2
2013-07-09,11412.0,5
2013-07-09,11413.0,4
2013-07-09,11414.0,4
2013-07-09,11415.0,2
2013-07-09,11416.0,4
2013-07-09,11378.0,3
2013-07-09,11206.0,18
2013-07-09,10001.0,12
2013-07-09,11204.0,6
2013-07-09,10025.0,12
2013-07-09,10026.0,9
2013-07-09,10027.0,11
2013-07-09,10029.0,12
2013-07-09,10030.0,5
2013-07-09,10031.0,4
2013-07-09,10032.0,6
2013-07-09,10033.0,13
2013-07-09,10034.0,7
2013-07-09,10035.0,8
2013-07-09,10036.0,10
2013-07-09,10037.0,1
2013-07-09,10038.0,4
2013-07-09,10039.0,5
2013-07-09,10040.0,3
2013-07-09,10128.0,4
2013-07-09,10280.0,1
2013-07-09,10023.0,9
2013-07-09,10301.0,12
2013-07-09,10022.0,9
2013-07-09,10020.0,2
2013-07-09,11205.0,9
2013-07-09,10002.0,18
2013-07-09,10003.0,15
2013-07-09,10004.0,1
2013-07-09,10005.0,1
2013-07-09,10006.0,1
2013-07-09,10007.0,5
2013-07-09,10009.0,13
2013-07-09,10010.0,5
2013-07-09,10011.0,6
2013-07-09,10012.0,6
2013-07-09,10013.0,12
2013-07-09,10014.0,6
2013-07-09,10016.0,9
2013-07-09,10017.0,8
2013-07-09,10018.0,4
2013-07-09,10019.0,9
2013-07-09,10021.0,11
